nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;produto_codigo;produto_nome;valor
N1;Brasil;1;Brasil;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);48327323
N1;Brasil;1;Brasil;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);41787558
N1;Brasil;1;Brasil;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);35113312
N1;Brasil;1;Brasil;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);42661677
N1;Brasil;1;Brasil;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);52112217
N1;Brasil;1;Brasil;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);58933347
N1;Brasil;1;Brasil;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);50719822
N1;Brasil;1;Brasil;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);55364271
N1;Brasil;1;Brasil;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);55660235
N1;Brasil;1;Brasil;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);71072810
N1;Brasil;1;Brasil;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);80273172
N1;Brasil;1;Brasil;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);79881614
N1;Brasil;1;Brasil;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);85283700
N1;Brasil;1;Brasil;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);64188314
N1;Brasil;1;Brasil;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);97910658
N1;Brasil;1;Brasil;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);82366531
N1;Brasil;1;Brasil;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);101126409
N1;Brasil;1;Brasil;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);103989735
N1;Brasil;1;Brasil;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);88272116
N1;Brasil;1;Brasil;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);109739898
N1;Brasil;1;Brasil;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);131949711
N1;Brasil;1;Brasil;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);114953303
N3;Unidade da Federação;23;Ceará;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);745317
N3;Unidade da Federação;23;Ceará;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);379837
N3;Unidade da Federação;23;Ceará;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);281713
N3;Unidade da Federação;23;Ceará;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);760231
N3;Unidade da Federação;23;Ceará;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);357342
N3;Unidade da Federação;23;Ceará;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);752882
N3;Unidade da Federação;23;Ceará;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);538962
N3;Unidade da Federação;23;Ceará;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);174955
N3;Unidade da Federação;23;Ceará;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);915286
N3;Unidade da Federação;23;Ceará;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);122501
N3;Unidade da Federação;23;Ceará;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);112741
N3;Unidade da Federação;23;Ceará;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);347828
N3;Unidade da Federação;23;Ceará;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);130887
N3;Unidade da Federação;23;Ceará;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);114675
N3;Unidade da Federação;23;Ceará;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);373425
N3;Unidade da Federação;23;Ceará;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);470149
N3;Unidade da Federação;23;Ceará;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);423601
N3;Unidade da Federação;23;Ceará;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);633317
N3;Unidade da Federação;23;Ceará;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);414411
N3;Unidade da Federação;23;Ceará;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);538505
N3;Unidade da Federação;23;Ceará;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);359978
N3;Unidade da Federação;23;Ceará;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);398661
N6;Município;2300101;Abaiara - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);5236
N6;Município;2300101;Abaiara - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2934
N6;Município;2300101;Abaiara - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);903
N6;Município;2300101;Abaiara - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2880
N6;Município;2300101;Abaiara - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3225
N6;Município;2300101;Abaiara - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2805
N6;Município;2300101;Abaiara - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3312
N6;Município;2300101;Abaiara - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1018
N6;Município;2300101;Abaiara - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);5150
N6;Município;2300101;Abaiara - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1571
N6;Município;2300101;Abaiara - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1611
N6;Município;2300101;Abaiara - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3284
N6;Município;2300101;Abaiara - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);682
N6;Município;2300101;Abaiara - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);240
N6;Município;2300101;Abaiara - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);5508
N6;Município;2300101;Abaiara - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3966
N6;Município;2300101;Abaiara - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1018
N6;Município;2300101;Abaiara - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3931
N6;Município;2300101;Abaiara - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3711
N6;Município;2300101;Abaiara - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3915
N6;Município;2300101;Abaiara - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2016
N6;Município;2300101;Abaiara - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1725
N6;Município;2300150;Acarape - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);562
N6;Município;2300150;Acarape - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);553
N6;Município;2300150;Acarape - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);679
N6;Município;2300150;Acarape - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);577
N6;Município;2300150;Acarape - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);487
N6;Município;2300150;Acarape - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);642
N6;Município;2300150;Acarape - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);453
N6;Município;2300150;Acarape - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);123
N6;Município;2300150;Acarape - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);580
N6;Município;2300150;Acarape - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);111
N6;Município;2300150;Acarape - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);165
N6;Município;2300150;Acarape - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);419
N6;Município;2300150;Acarape - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);322
N6;Município;2300150;Acarape - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);152
N6;Município;2300150;Acarape - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);318
N6;Município;2300150;Acarape - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);344
N6;Município;2300150;Acarape - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);422
N6;Município;2300150;Acarape - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);413
N6;Município;2300150;Acarape - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);563
N6;Município;2300150;Acarape - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);425
N6;Município;2300150;Acarape - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);217
N6;Município;2300150;Acarape - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);173
N6;Município;2300200;Acaraú - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);862
N6;Município;2300200;Acaraú - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);521
N6;Município;2300200;Acaraú - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);461
N6;Município;2300200;Acaraú - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1069
N6;Município;2300200;Acaraú - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);392
N6;Município;2300200;Acaraú - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1198
N6;Município;2300200;Acaraú - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);495
N6;Município;2300200;Acaraú - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);148
N6;Município;2300200;Acaraú - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1689
N6;Município;2300200;Acaraú - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);450
N6;Município;2300200;Acaraú - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);276
N6;Município;2300200;Acaraú - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);215
N6;Município;2300200;Acaraú - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);770
N6;Município;2300200;Acaraú - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);115
N6;Município;2300200;Acaraú - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1650
N6;Município;2300200;Acaraú - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1361
N6;Município;2300200;Acaraú - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);297
N6;Município;2300200;Acaraú - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1250
N6;Município;2300200;Acaraú - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1080
N6;Município;2300200;Acaraú - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);612
N6;Município;2300200;Acaraú - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1850
N6;Município;2300200;Acaraú - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);441
N6;Município;2300309;Acopiara - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);6119
N6;Município;2300309;Acopiara - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);6856
N6;Município;2300309;Acopiara - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);595
N6;Município;2300309;Acopiara - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);7997
N6;Município;2300309;Acopiara - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3671
N6;Município;2300309;Acopiara - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);10668
N6;Município;2300309;Acopiara - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3230
N6;Município;2300309;Acopiara - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2130
N6;Município;2300309;Acopiara - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);12089
N6;Município;2300309;Acopiara - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1333
N6;Município;2300309;Acopiara - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);4992
N6;Município;2300309;Acopiara - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);5368
N6;Município;2300309;Acopiara - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2250
N6;Município;2300309;Acopiara - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1200
N6;Município;2300309;Acopiara - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2510
N6;Município;2300309;Acopiara - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);4617
N6;Município;2300309;Acopiara - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);5015
N6;Município;2300309;Acopiara - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);10080
N6;Município;2300309;Acopiara - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);16050
N6;Município;2300309;Acopiara - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);14135
N6;Município;2300309;Acopiara - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);9204
N6;Município;2300309;Acopiara - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);5625
N6;Município;2300408;Aiuaba - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);4250
N6;Município;2300408;Aiuaba - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1742
N6;Município;2300408;Aiuaba - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);4595
N6;Município;2300408;Aiuaba - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);8176
N6;Município;2300408;Aiuaba - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3753
N6;Município;2300408;Aiuaba - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);7923
N6;Município;2300408;Aiuaba - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);4229
N6;Município;2300408;Aiuaba - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1379
N6;Município;2300408;Aiuaba - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);8148
N6;Município;2300408;Aiuaba - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);871
N6;Município;2300408;Aiuaba - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);750
N6;Município;2300408;Aiuaba - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2011
N6;Município;2300408;Aiuaba - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2316
N6;Município;2300408;Aiuaba - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);636
N6;Município;2300408;Aiuaba - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1901
N6;Município;2300408;Aiuaba - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3050
N6;Município;2300408;Aiuaba - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2550
N6;Município;2300408;Aiuaba - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);8100
N6;Município;2300408;Aiuaba - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3750
N6;Município;2300408;Aiuaba - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2750
N6;Município;2300408;Aiuaba - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3456
N6;Município;2300408;Aiuaba - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);5202
N6;Município;2300507;Alcântaras - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1226
N6;Município;2300507;Alcântaras - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);675
N6;Município;2300507;Alcântaras - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);588
N6;Município;2300507;Alcântaras - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);820
N6;Município;2300507;Alcântaras - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);595
N6;Município;2300507;Alcântaras - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);887
N6;Município;2300507;Alcântaras - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);587
N6;Município;2300507;Alcântaras - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);142
N6;Município;2300507;Alcântaras - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1029
N6;Município;2300507;Alcântaras - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);165
N6;Município;2300507;Alcântaras - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);80
N6;Município;2300507;Alcântaras - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);90
N6;Município;2300507;Alcântaras - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);126
N6;Município;2300507;Alcântaras - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);162
N6;Município;2300507;Alcântaras - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);396
N6;Município;2300507;Alcântaras - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);582
N6;Município;2300507;Alcântaras - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);454
N6;Município;2300507;Alcântaras - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);447
N6;Município;2300507;Alcântaras - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);394
N6;Município;2300507;Alcântaras - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);251
N6;Município;2300507;Alcântaras - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);296
N6;Município;2300507;Alcântaras - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);383
N6;Município;2300606;Altaneira - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1081
N6;Município;2300606;Altaneira - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);720
N6;Município;2300606;Altaneira - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);716
N6;Município;2300606;Altaneira - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1109
N6;Município;2300606;Altaneira - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1011
N6;Município;2300606;Altaneira - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2393
N6;Município;2300606;Altaneira - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2749
N6;Município;2300606;Altaneira - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);355
N6;Município;2300606;Altaneira - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2361
N6;Município;2300606;Altaneira - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);929
N6;Município;2300606;Altaneira - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);404
N6;Município;2300606;Altaneira - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2001
N6;Município;2300606;Altaneira - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);756
N6;Município;2300606;Altaneira - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);60
N6;Município;2300606;Altaneira - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1200
N6;Município;2300606;Altaneira - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);970
N6;Município;2300606;Altaneira - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1128
N6;Município;2300606;Altaneira - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2040
N6;Município;2300606;Altaneira - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1750
N6;Município;2300606;Altaneira - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1934
N6;Município;2300606;Altaneira - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1012
N6;Município;2300606;Altaneira - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1790
N6;Município;2300705;Alto Santo - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);504
N6;Município;2300705;Alto Santo - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);162
N6;Município;2300705;Alto Santo - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);85
N6;Município;2300705;Alto Santo - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);600
N6;Município;2300705;Alto Santo - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);108
N6;Município;2300705;Alto Santo - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);529
N6;Município;2300705;Alto Santo - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);346
N6;Município;2300705;Alto Santo - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);20
N6;Município;2300705;Alto Santo - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);371
N6;Município;2300705;Alto Santo - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);9
N6;Município;2300705;Alto Santo - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);-
N6;Município;2300705;Alto Santo - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);5
N6;Município;2300705;Alto Santo - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3
N6;Município;2300705;Alto Santo - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);24
N6;Município;2300705;Alto Santo - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);18
N6;Município;2300705;Alto Santo - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);256
N6;Município;2300705;Alto Santo - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);637
N6;Município;2300705;Alto Santo - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);372
N6;Município;2300705;Alto Santo - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);268
N6;Município;2300705;Alto Santo - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);409
N6;Município;2300705;Alto Santo - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);44
N6;Município;2300705;Alto Santo - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);105
N6;Município;2300754;Amontada - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);3440
N6;Município;2300754;Amontada - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2813
N6;Município;2300754;Amontada - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2238
N6;Município;2300754;Amontada - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);4216
N6;Município;2300754;Amontada - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1406
N6;Município;2300754;Amontada - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);4042
N6;Município;2300754;Amontada - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1642
N6;Município;2300754;Amontada - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);298
N6;Município;2300754;Amontada - CE;2011;2011;214;Quantidade produzida;Toneladas;40122;Milho (em grão);4440
N6;Município;2300754;Amontada - CE;2012;2012;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1945
N6;Município;2300754;Amontada - CE;2013;2013;214;Quantidade produzida;Toneladas;40122;Milho (em grão);868
N6;Município;2300754;Amontada - CE;2014;2014;214;Quantidade produzida;Toneladas;40122;Milho (em grão);298
N6;Município;2300754;Amontada - CE;2015;2015;214;Quantidade produzida;Toneladas;40122;Milho (em grão);520
N6;Município;2300754;Amontada - CE;2016;2016;214;Quantidade produzida;Toneladas;40122;Milho (em grão);323
N6;Município;2300754;Amontada - CE;2017;2017;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1853
N6;Município;2300754;Amontada - CE;2018;2018;214;Quantidade produzida;Toneladas;40122;Milho (em grão);2481
N6;Município;2300754;Amontada - CE;2019;2019;214;Quantidade produzida;Toneladas;40122;Milho (em grão);501
N6;Município;2300754;Amontada - CE;2020;2020;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1288
N6;Município;2300754;Amontada - CE;2021;2021;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1088
N6;Município;2300754;Amontada - CE;2022;2022;214;Quantidade produzida;Toneladas;40122;Milho (em grão);924
N6;Município;2300754;Amontada - CE;2023;2023;214;Quantidade produzida;Toneladas;40122;Milho (em grão);860
N6;Município;2300754;Amontada - CE;2024;2024;214;Quantidade produzida;Toneladas;40122;Milho (em grão);562
N6;Município;2300804;Antonina do Norte - CE;2003;2003;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1057
N6;Município;2300804;Antonina do Norte - CE;2004;2004;214;Quantidade produzida;Toneladas;40122;Milho (em grão);362
N6;Município;2300804;Antonina do Norte - CE;2005;2005;214;Quantidade produzida;Toneladas;40122;Milho (em grão);352
N6;Município;2300804;Antonina do Norte - CE;2006;2006;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1723
N6;Município;2300804;Antonina do Norte - CE;2007;2007;214;Quantidade produzida;Toneladas;40122;Milho (em grão);682
N6;Município;2300804;Antonina do Norte - CE;2008;2008;214;Quantidade produzida;Toneladas;40122;Milho (em grão);1795
N6;Município;2300804;Antonina do Norte - CE;2009;2009;214;Quantidade produzida;Toneladas;40122;Milho (em grão);666
N6;Município;2300804;Antonina do Norte - CE;2010;2010;214;Quantidade produzida;Toneladas;40122;Milho (em grão);164
